Author,Genus,N_ASD,ASD_Mean,ASD_SD,N_TD,TD_Mean,TD_SD
Kang2,Enterobacteriaceae.Klebsiella,19,0.0002307,0.0006278,20,1.13E-05,3.27E-05
Kang2,Enterobacteriaceae.Pectobacterium,19,4.95E-06,1.49E-05,20,1.55E-06,6.93E-06
Kang2,Enterobacteriaceae.Providencia,19,0,0,20,0.000138,0.000415
Kang2,Enterobacteriaceae.Raoultella,19,2.15E-05,7.62E-05,20,4.65E-05,0.000126
Kang2,Enterobacteriaceae.Salmonella,19,0.000004,1.20E-05,20,1.35E-05,4.30E-05
Kang2,Enterobacteriaceae.unknown_genus,19,0.0355062,0.0694041,20,0.134266,0.235258
Kang2,Enterococcaceae.Enterococcus,19,0.0011499,0.0027938,20,0.000365,0.000769
Kang2,Erysipelotrichaceae.Allobaculum,19,7.32E-06,2.52E-05,20,9.10E-06,2.37E-05
Kang2,Erysipelotrichaceae.Coprobacillus,19,0.0064072,0.0119886,20,0.00462,0.003893
Kang2,Erysipelotrichaceae.Holdemania,19,0.0017134,0.0018935,20,0.001789,0.002791
Kang2,Erysipelotrichaceae.Solobacterium,19,0.0001379,0.0004163,20,0.000119,0.000271
Kang2,Erysipelotrichaceae.Turicibacter,19,0.0004749,0.000895,20,0.000585,0.001009
Kang2,Erysipelotrichaceae.unknown_genus,19,0.000689,0.0009827,20,0.000816,0.001134
Kang2,Eubacteriaceae.Acetobacterium,19,0.0001006,0.0003904,20,1.51E-05,5.43E-05
Kang2,Eubacteriaceae.Anaerofustis,19,3.47E-05,7.44E-05,20,0.000105,0.000204
Kang2,Eubacteriaceae.Eubacterium,19,0.0022151,0.0030335,20,0.000927,0.001222
Kang2,Eubacteriaceae.unknown_genus,19,0.0002746,0.000571,20,0.00026,0.00051
Kang2,Fusobacteriaceae.Fusobacterium,19,4.49E-05,0.0001703,20,1.26E-05,2.44E-05
Kang2,Incertae_Sedis_XI.Anaerococcus,19,0.0001957,0.0004507,20,0.000109,0.000205
Kang2,Incertae_Sedis_XI.Finegoldia,19,0.0002207,0.0007808,20,5.72E-05,0.000114
Kang2,Incertae_Sedis_XI.Parvimonas,19,6.04E-05,0.0002075,20,0.000201,0.000444
Kang2,Incertae_Sedis_XI.Peptoniphilus,19,0.0025313,0.0101853,20,0.000623,0.001798
Kang2,Incertae_Sedis_XI.unknown_genus,19,0.0006067,0.0009284,20,0.002028,0.005844
Kang2,Incertae_Sedis_XII.Fusibacter,19,1.42E-05,5.23E-05,20,7.74E-05,0.000103
Kang2,Incertae_Sedis_XII.unknown_genus,19,2.63E-06,1.15E-05,20,1.51E-05,3.06E-05
Kang2,Incertae_Sedis_XIII.Anaerovorax,19,0.0015974,0.0022169,20,0.001738,0.002299
Kang2,Incertae_Sedis_XIII.Mogibacterium,19,0.000268,0.0007638,20,0.000105,0.00012
Kang2,Incertae_Sedis_XIII.unknown_genus,19,0.0009078,0.0015505,20,0.000739,0.001309
Kang2,Incertae_Sedis_XIV.Blautia,19,0.0315446,0.0625145,20,0.009148,0.007488
Kang2,Incertae_Sedis_XIV.Howardella,19,0.0001006,0.0004386,20,0.000536,0.001597
Kang2,Incertae_Sedis_XIV.unknown_genus,19,1.28E-05,4.09E-05,20,2.50E-06,1.12E-05
Kang2,Lachnospiraceae.Anaerosporobacter,19,1.78E-05,6.47E-05,20,2.20E-06,8.53E-06
Kang2,Lachnospiraceae.Anaerostipes,19,0.000073,0.0002447,20,5.43E-05,0.000107
Kang2,Lachnospiraceae.Coprococcus,19,9.77E-05,0.0001259,20,0.000414,0.000473
Kang2,Lachnospiraceae.Dorea,19,0.0004559,0.0013285,20,0.000605,0.000726
Kang2,Lachnospiraceae.Lachnobacterium,19,1.72E-05,4.51E-05,20,0.000006,1.47E-05
Kang2,Lachnospiraceae.Oribacterium,19,1.16E-05,2.51E-05,20,1.51E-05,3.29E-05
Kang2,Lachnospiraceae.Parasporobacterium,19,2.32E-06,1.01E-05,20,1.38E-05,3.85E-05
Kang2,Lachnospiraceae.Pseudobutyrivibrio,19,0.0015729,0.0033975,20,0.00065,0.000654
Kang2,Lachnospiraceae.Roseburia,19,0.0015422,0.0039559,20,0.005052,0.011477
Kang2,Lachnospiraceae.Syntrophococcus,19,1.13E-05,2.70E-05,20,2.92E-05,4.09E-05
Kang2,Lachnospiraceae.unknown_genus,19,0.0554923,0.0722957,20,0.039798,0.022348
Kang2,Lactobacillaceae.Lactobacillus,19,0.0005197,0.001025,20,0.000154,0.000492
Kang2,Lactobacillaceae.unknown_genus,19,0.000005,1.21E-05,20,0,0
Kang2,Leuconostocaceae.Leuconostoc,19,0.0001772,0.0003058,20,8.44E-05,0.000166
Kang2,Leuconostocaceae.Weissella,19,2.88E-05,4.12E-05,20,6.10E-05,8.33E-05
Kang2,Micrococcaceae.Rothia,19,6.63E-06,2.15E-05,20,1.89E-05,4.71E-05
Kang2,Moraxellaceae.Acinetobacter,19,3.46E-05,4.39E-05,20,1.76E-05,3.81E-05
Kang2,Moraxellaceae.Enhydrobacter,19,0.000005,1.21E-05,20,5.35E-06,1.79E-05
Kang2,NA.TM7_genera_incertae_sedis,19,0.0002719,0.0005387,20,0.000209,0.000292
Kang2,Neisseriaceae.Microvirgula,19,7.90E-06,3.44E-05,20,2.07E-05,3.92E-05
Kang2,Oxalobacteraceae.Oxalobacter,19,0.0002702,0.0011479,20,3.58E-05,7.66E-05
Kang2,Pasteurellaceae.Actinobacillus,19,3.63E-06,1.13E-05,20,1.36E-05,2.52E-05
Kang2,Pasteurellaceae.Pasteurella,19,0.000031,0.0001351,20,3.45E-06,1.11E-05
Kang2,Pasteurellaceae.unknown_genus,19,0.000036,0.0001276,20,4.10E-06,1.30E-05
Kang2,Peptococcaceae.Peptococcus,19,8.18E-05,0.0002401,20,5.74E-05,0.000124
Kang2,Peptostreptococcaceae.Peptostreptococcus,19,0,0,20,1.07E-05,2.47E-05
Kang2,Peptostreptococcaceae.Sporacetigenium,19,0.0002572,0.0004322,20,0.000332,0.000589
Kang2,Peptostreptococcaceae.Tepidibacter,19,0.0001073,0.0001255,20,0.000124,0.000235
Kang2,Peptostreptococcaceae.unknown_genus,19,0.0027864,0.0030635,20,0.003459,0.005247
Kang2,Porphyromonadaceae.Barnesiella,19,0.0031238,0.0067126,20,0.003122,0.006322
Kang2,Porphyromonadaceae.Butyricimonas,19,0.0001337,0.0004929,20,0.000508,0.000821
Kang2,Porphyromonadaceae.Odoribacter,19,0.0008275,0.0014957,20,0.001523,0.002045
Kang2,Porphyromonadaceae.Parabacteroides,19,0.0231954,0.031035,20,0.017602,0.03098
Kang2,Porphyromonadaceae.Porphyromonas,19,4.95E-06,1.51E-05,20,5.95E-06,1.96E-05
Kang2,Porphyromonadaceae.unknown_genus,19,0.0002656,0.000628,20,0.001165,0.001923
Kang2,Prevotellaceae.Paraprevotella,19,0.0001527,0.0004882,20,0.008804,0.021893
Kang2,Prevotellaceae.Prevotella,19,7.40E-05,0.0001745,20,0.01454,0.034293
Kang2,Prevotellaceae.unknown_genus,19,8.91E-05,0.0003779,20,0.002232,0.00503
Kang2,Propionibacteriaceae.unknown_genus,19,5.16E-06,1.55E-05,20,1.75E-06,7.83E-06
Kang2,Pseudomonadaceae.Pseudomonas,19,1.22E-05,3.02E-05,20,6.68E-05,0.000161
Kang2,Pseudomonadaceae.unknown_genus,19,2.68E-06,8.33E-06,20,8.80E-06,2.83E-05
Kang2,Rhodobacteraceae.unknown_genus,19,1.68E-06,7.34E-06,20,6.30E-06,1.57E-05
Kang2,Rikenellaceae.Alistipes,19,0.0035451,0.0048686,20,0.00233,0.00356
Kang2,Rikenellaceae.unknown_genus,19,2.55E-05,5.48E-05,20,2.26E-05,4.32E-05
Kang2,Ruminococcaceae.Acetanaerobacterium,19,7.88E-05,0.0001168,20,0.000109,0.000178
Kang2,Ruminococcaceae.Acetivibrio,19,0.0003095,0.0006059,20,0.000163,0.000264
Kang2,Ruminococcaceae.Anaerofilum,19,0.0002248,0.0004336,20,8.82E-05,0.000149
Kang2,Ruminococcaceae.Anaerotruncus,19,0.0060655,0.0072939,20,0.01046,0.011891
Kang2,Ruminococcaceae.Butyricicoccus,19,0.0064352,0.0082542,20,0.003482,0.004713
Kang2,Ruminococcaceae.Ethanoligenens,19,0.0001647,0.0003912,20,9.41E-05,0.00013
Kang2,Ruminococcaceae.Faecalibacterium,19,0.0744345,0.0623744,20,0.094877,0.109776
Kang2,Ruminococcaceae.Hydrogenoanaerobacterium,19,5.51E-05,0.0001538,20,2.36E-05,4.76E-05
Kang2,Ruminococcaceae.Oscillibacter,19,0.0170954,0.019616,20,0.040521,0.049058
Kang2,Ruminococcaceae.Papillibacter,19,7.63E-06,1.88E-05,20,0,0
Kang2,Ruminococcaceae.Ruminococcus,19,0.0260423,0.0391618,20,0.017134,0.02647
Kang2,Ruminococcaceae.Sporobacter,19,7.27E-05,0.0001635,20,0.000202,0.00041
Kang2,Ruminococcaceae.Subdoligranulum,19,0.0746179,0.1062369,20,0.048417,0.052694
Kang2,Ruminococcaceae.unknown_genus,19,0.0565961,0.0413324,20,0.082693,0.075503
Kang2,Spiroplasmataceae.Spiroplasma,19,0,0,20,2.36E-05,6.75E-05
Kang2,Staphylococcaceae.Gemella,19,0.0001333,0.0002066,20,0.000132,0.000225
Kang2,Staphylococcaceae.Staphylococcus,19,8.26E-06,2.82E-05,20,3.92E-05,5.43E-05
Kang2,Streptococcaceae.Lactococcus,19,0.0002815,0.0004866,20,0.000216,0.000271
Kang2,Streptococcaceae.Streptococcus,19,0.0025772,0.0031017,20,0.002384,0.00598
Kang2,Streptococcaceae.unknown_genus,19,1.82E-05,2.36E-05,20,2.44E-05,5.22E-05
Kang2,Thermoanaerobacteraceae.Mahella,19,4.32E-06,1.33E-05,20,3.14E-05,7.66E-05
Kang2,Thermoanaerobacteraceae.unknown_genus,19,0,0,20,1.13E-05,3.37E-05
Kang2,unknown_family.unknown_genus,19,0.0083133,0.0083713,20,0.00774,0.00856
Kang2,Veillonellaceae.Allisonella,19,0.0001095,0.0004774,20,7.47E-05,0.000165
Kang2,Veillonellaceae.Dialister,19,0.0081107,0.0162186,20,0.005088,0.009742
Kang2,Veillonellaceae.Megamonas,19,1.02E-05,4.45E-05,20,8.22E-05,0.000313
Kang2,Veillonellaceae.Megasphaera,19,0.0001403,0.0005872,20,6.50E-07,2.91E-06
Kang2,Veillonellaceae.Phascolarctobacterium,19,0.008185,0.0184806,20,0.013443,0.051874
Kang2,Veillonellaceae.Succinispira,19,0,0,20,0.0004,0.001251
Kang2,Veillonellaceae.unknown_genus,19,5.55E-05,8.60E-05,20,0.002795,0.006507
Kang2,Veillonellaceae.Veillonella,19,0.0067347,0.0227248,20,0.000205,0.000355
Kang2,Verrucomicrobiaceae.Akkermansia,19,0.1449224,0.2001849,20,0.057971,0.09309
Kang2,Verrucomicrobiaceae.unknown_genus,19,1.32E-06,5.74E-06,20,9.40E-06,2.18E-05
Strati,Bifidobacterium,40,24.9,18.1659,40,21.7741,20.205
Strati,Bacteroides,40,5.6545,9.2705,40,12.6658,15.831
Strati,Faecalibacterium,40,10.2981,11.7366,40,6.2955,6.1588
Strati,Blautia,40,6.2533,6.7229,40,4.0792,4.3493
Strati,Ruminococcus,40,3.4483,3.908,40,3.9006,4.4747
Strati,Clostridium XI,40,3.5446,3.2881,40,3.0968,3.9781
Strati,Streptococcus,40,1.7234,3.3565,40,4.6497,12.6877
Strati,Gemmiger,40,3.0106,4.2047,40,3.0436,3.337
Strati,Lachnospiracea_incertae_sedis,40,3.0411,2.7147,40,2.4181,2.2914
Strati,Escherichia/Shigella,40,1.4706,3.8944,40,3.1831,8.7676
Strati,Alistipes,40,1.2848,3.1149,40,3.1659,5.9674
Strati,Anaerostipes,40,2.4452,3.4284,40,1.9146,1.8001
Strati,Clostridium XVIII,40,2.4645,4.6033,40,1.2291,1.6523
Strati,Dorea,40,2.1164,2.2171,40,1.1022,1.5706
Strati,Collinsella,40,2.4212,3.0206,40,0.7377,1.7124
Strati,Clostridium sensu stricto,40,1.7014,3.2238,40,1.1334,1.4337
Strati,Erysipelotrichaceae_incertae_sedis,40,1.622,4.7726,40,0.4596,0.8299
Strati,Dialister,40,0.5714,1.3153,40,1.4077,2.7441
Strati,Coprococcus,40,0.8026,0.5336,40,0.8585,0.6871
Strati,Unknown,40,0.8041,0.8209,40,0.857,1.1623
Strati,Prevotella,40,0.0501,0.2717,40,1.5614,9.0676
Strati,Lactobacillus,40,1.0018,3.5838,40,0.2511,1.0308
Strati,Clostridium IV,40,0.4069,0.65,40,0.8271,1.3817
Strati,Turicibacter,40,0.7895,1.5079,40,0.3824,0.7666
Strati,Barnesiella,40,0.2219,0.6002,40,0.8845,1.9255
Strati,Oscillibacter,40,0.4162,0.9883,40,0.5668,0.7707
Strati,Clostridium XlVa,40,0.4605,0.4844,40,0.4947,0.6779
Strati,Parabacteroides,40,0.1896,0.3689,40,0.6876,1.1413
Strati,Enterococcus,40,0.1428,0.4268,40,0.4562,1.801
Strati,Sarcina,40,0.3079,0.7661,40,0.2204,0.495
Strati,Butyricicoccus,40,0.3326,0.5226,40,0.1754,0.2275
Strati,Megasphaera,40,0.3021,1.3036,40,0.0961,0.4098
Strati,Veillonella,40,0.0627,0.1681,40,0.318,1.0394
Strati,Eggerthella,40,0.1005,0.1384,40,0.2366,0.2953
Strati,Haemophilus,40,0.2372,1.1607,40,0.0727,0.18
Strati,Roseburia,40,0.1624,0.1926,40,0.1434,0.1685
Strati,Megamonas,40,0,0,40,0.2794,1.7487
Strati,Parasutterella,40,0.156,0.6878,40,0.0898,0.1907
Strati,Clostridium XlVb,40,0.1277,0.3296,40,0.0901,0.2042
Strati,Odoribacter,40,0.0878,0.2304,40,0.1266,0.1962
Strati,Flavonifractor,40,0.074,0.1251,40,0.1367,0.1392
Strati,Lactococcus,40,0.1953,0.6485,40,0.014,0.0338
Strati,Eubacterium,40,0.0939,0.148,40,0.0942,0.1122
Strati,Catenibacterium,40,0.1268,0.6975,40,0.0198,0.124
Strati,Paraprevotella,40,0.1097,0.6417,40,0.0366,0.1304
Strati,Akkermansia,40,0.038,0.0833,40,0.1031,0.1674
Strati,Phascolarctobacterium,40,0.0724,0.2345,40,0.0525,0.1542
Strati,Peptostreptococcus,40,0.0004,0.0021,40,0.1089,0.6841
Strati,Butyricimonas,40,0.0259,0.0718,40,0.0367,0.1108
Strati,Bilophila,40,0.0108,0.0247,40,0.0477,0.1039
Strati,Actinomyces,40,0.026,0.0252,40,0.0294,0.0404
Strati,Sutterella,40,0.0022,0.0084,40,0.0508,0.1827
Strati,Gordonibacter,40,0.0199,0.0295,40,0.0305,0.069
Strati,Coprobacillus,40,0.0104,0.0285,40,0.0397,0.1089
Strati,Desulfovibrio,40,0.0205,0.0637,40,0.026,0.0609
Strati,Mitsuokella,40,0.0385,0.1761,40,0,0
Strati,Allisonella,40,0.0324,0.1082,40,0.0042,0.0194
Strati,Acidaminococcus,40,0.0091,0.0333,40,0.0232,0.1286
Strati,Slackia,40,0.0265,0.1181,40,0.0052,0.0204
Strati,Anaerotruncus,40,0.0111,0.0272,40,0.0146,0.0306
Strati,Olsenella,40,0.0166,0.0677,40,0.0025,0.0099
Strati,Holdemania,40,0.0076,0.0167,40,0.0088,0.0138
Strati,Streptophyta,40,0.0103,0.0247,40,0.0052,0.0194
Strati,Enterorhabdus,40,0.0065,0.0256,40,0.0049,0.0236
Strati,Alloscardovia,40,0.0007,0.0028,40,0.0097,0.0611
Strati,Cellulosilyticum,40,0.0091,0.0573,40,0,0
Strati,Varibaculum,40,0.0006,0.0038,40,0.0079,0.0379
Strati,Hallella,40,0.0076,0.0479,40,0,0
Strati,Anaerofustis,40,0.0042,0.0085,40,0.003,0.0084
Strati,Peptoniphilus,40,0.0045,0.016,40,0.0027,0.0075
Strati,Anaerofilum,40,0.0027,0.0075,40,0.0043,0.0103
Strati,Succiniclasticum,40,0,0,40,0.007,0.0442
Strati,Corynebacterium,40,0.0058,0.0113,40,0.001,0.0035
Strati,Gemella,40,0.0037,0.0089,40,0.0021,0.0055
Strati,Pseudomonas,40,0.0027,0.015,40,0.0022,0.0104
Strati,Solobacterium,40,0.0015,0.0042,40,0.003,0.0065
Strati,Sporobacter,40,0.0006,0.0023,40,0.0037,0.0088
Strati,Anaerococcus,40,0.0009,0.0039,40,0.0031,0.0126
Strati,Granulicatella,40,0.0004,0.0021,40,0.003,0.0143
Strati,Oxalobacter,40,0.0019,0.0078,40,0.0015,0.0077
Strati,Raoultella,40,0.0012,0.0059,40,0.0022,0.0066
Strati,Rothia,40,0.0021,0.0061,40,0.0012,0.0043
Strati,Proteus,40,0.0013,0.0068,40,0.0016,0.0086
Strati,Delftia,40,0.0027,0.0169,40,0,0
Strati,Atopobium,40,0.0004,0.0016,40,0.0022,0.0093
Strati,Cloacibacillus,40,0.0015,0.0094,40,0.0009,0.0042
Strati,Fusobacterium,40,0.0001,0.0009,40,0.0021,0.0096
Strati,Staphylococcus,40,0.0012,0.0034,40,0.0006,0.0023
Strati,Porphyromonas,40,0.0012,0.0051,40,0.0004,0.0021
Strati,TM7_genera_incertae_sedis,40,0.0012,0.0066,40,0.0004,0.0021
Strati,Peptococcus,40,0.0001,0.0009,40,0.0013,0.0085
Strati,Parvimonas,40,0.0007,0.0024,40,0.0007,0.0031
Strati,Brevundimonas,40,0.001,0.0066,40,0.0003,0.0019
Strati,Ralstonia,40,0.0012,0.0052,40,0,0
Strati,Mesorhizobium,40,0.0009,0.0034,40,0.0001,0.0009
Strati,Abiotrophia,40,0.0003,0.0019,40,0.0006,0.0023
Strati,Leptospira,40,0.0009,0.0056,40,0,0
Strati,Leptotrichia,40,0,0,40,0.0007,0.0047
Strati,Leuconostoc,40,0.0001,0.0009,40,0.0004,0.0021
Strati,Paraeggerthella,40,0,0,40,0.0004,0.0028
Strati,Weissella,40,0,0,40,0.0004,0.0021
Strati,Mogibacterium,40,0,0,40,0.0004,0.0028
Strati,Sneathia,40,0.0004,0.0028,40,0,0
Strati,Ochrobactrum,40,0.0004,0.0028,40,0,0
Strati,Cardiobacterium,40,0,0,40,0.0004,0.0028
Strati,Microbacterium,40,0,0,40,0.0003,0.0013
Strati,Dysgonomonas,40,0.0001,0.0009,40,0.0001,0.0009
Strati,Pediococcus,40,0,0,40,0.0003,0.0019
Strati,Murdochiella,40,0.0001,0.0009,40,0.0001,0.0009
Strati,Curvibacter,40,0.0003,0.0019,40,0,0
Strati,Pyramidobacter,40,0.0003,0.0019,40,0,0
Strati,Rhodococcus,40,0.0001,0.0009,40,0,0
Strati,Propionibacterium,40,0.0001,0.0009,40,0,0
Strati,Bacillus,40,0,0,40,0.0001,0.0009
Strati,Dolosigranulum,40,0,0,40,0.0001,0.0009
Strati,Acetivibrio,40,0,0,40,0.0001,0.0009
Strati,Shinella,40,0,0,40,0.0001,0.0009
Berding,02d06,26,0.01,0.01,32,0,0
Berding,Acidaminococcus,26,0.02,0.07,32,0,0.02
Berding,Adlercreutzia,26,0.16,0.24,32,0.14,0.27
Berding,Akkermansia,26,2.26,4.18,32,5.39,10.3
Berding,Alistipes,26,0.05,0.16,32,0.02,0.04
Berding,Anaerostipes,26,0.1,0.16,32,0.12,0.19
Berding,Anaerotruncus,26,0.02,0.04,32,0.01,0.01
Berding,Bacteroides,26,30.5,19.44,32,38.14,19.23
Berding,Bifidobacterium,26,3.33,3.89,32,3.2,4.61
Berding,Bilophila,26,0.03,0.06,32,0.04,0.06
Berding,Blautia,26,1.84,1.41,32,1.18,0.93
Berding,Butyricimonas,26,0.01,0.04,32,0.03,0.11
Berding,Butyrivibrio,26,0.01,0.02,32,0.05,0.05
Berding,Campylobacter,26,0.05,0.23,32,0,0
Berding,Catenibacterium,26,0.04,0.14,32,0,0
Berding,Clostridaceae_Clostridium,26,0.86,1.87,32,0.2,0.41
Berding,Collinsella,26,1.93,3.6,32,0.39,1.6
Berding,Coprobacillus,26,0.01,0.03,32,0.01,0.02
Berding,Coprococcus,26,3.88,2.32,32,2.97,1.9
Berding,Dialister,26,0.61,1.04,32,1.23,1.57
Berding,Dorea,26,1.13,0.98,32,0.84,0.57
Berding,Eggerthella,26,0.15,0.27,32,0.08,0.13
Berding,Enterococcus,26,0.16,0.52,32,0,0.02
Berding,Eubacterium,26,0.01,0.03,32,0,0.01
Berding,Faecalibacterium,26,8.02,7.03,32,11.13,6.46
Berding,Fusobacterium,26,0,0,32,0,0
Berding,Haemophilus,26,0.22,0.68,32,0.22,0.87
Berding,Holdemania,26,0.01,0.01,32,0.01,0.01
Berding,Lachnospira,26,0.47,0.9,32,0.49,0.57
Berding,Lactobacillus,26,0.09,0.27,32,0,0
Berding,Lactococcus,26,0.09,0.26,32,0.01,0
Berding,Leuconostoc,26,0.03,0.15,32,0,0
Berding,Megamonas,26,0.57,2.87,32,0.15,0.59
Berding,Megasphaera,26,0.18,0.92,32,0,0
Berding,Methanobrevibacter,26,0.51,2.03,32,0.12,0.63
Berding,Odoribacter,26,0.11,0.2,32,0.29,0.52
Berding,Oscillospira,26,0.49,0.34,32,0.47,0.26
Berding,Parabacteroides,26,2.05,2.85,32,2.09,1.86
Berding,Paraprevotella,26,0.03,0.11,32,0.15,0.58
Berding,Peptococcus,26,0.06,0.22,32,0,0.01
Berding,Peptostreptococcaceae_Clostridium,26,0.007,0.03,32,0.002,0.003
Berding,Phascolarctobacterium,26,0.31,0.92,32,0.34,0.94
Berding,Prevotella,26,1.635,6.3637,32,1.495,5.7877
Berding,Roseburia,26,1.02,1.94,32,0.43,0.55
Berding,Ruminococcus,26,2.83,2.9,32,2.55,2.97
Berding,Sarcina,26,0.05,0.13,32,0,0
Berding,Slackia,26,0.13,0.39,32,0.06,0.31
Berding,SMB53,26,2.64,3.59,32,1.24,1.59
Berding,Staphylococcus,26,0.02,0.06,32,0.01,0.02
Berding,Streptococcus,26,0.51,0.87,32,0.29,0.43
Berding,Succiniclasticum,26,0,0,32,0.04,0.24
Berding,Sutterella,26,0.28,0.37,32,0.61,0.76
Berding,Turicibacter,26,0.34,0.98,32,0.14,0.46
Berding,Veillonella,26,0.1,0.32,32,0.04,0.07
Pang,Agathobacter,19,0.0393,7.67,19,0.0147,0.0145
Pang,Akkermansia,19,0.0127,0.0533,19,0.0004,0.0013
Pang,Alistipes,19,0.0244,0.0843,19,0.0092,0.0084
Pang,Anaerobutyricum,19,0.0022,0.0016,19,0.008,0.007
Pang,Anaerostipes,19,0.0016,0.002,19,0.0055,0.0059
Pang,Bacteroides,19,0.0269,0.039,19,0.0913,0.1001
Pang,Bifidobacterium,19,0.0263,0.0578,19,0.005,0.0056
Pang,Blautia,19,0.0345,0.0282,19,0.0236,0.0283
Pang,Catenibacterium,19,0.005,0.0104,19,0,0
Pang,Clostridium IV,19,0.0071,0.012,19,0.0014,0.003
Pang,Clostridium sensu stricto,19,0.0081,0.0119,19,0.0022,0.0044
Pang,Clostridium XlVb,19,0.0028,0.005,19,0.0057,0.0129
Pang,Coprococcus,19,0.0089,0.0181,19,0.0035,0.0071
Pang,Dialister,19,0.007,0.0173,19,0.004,0.0067
Pang,Dorea,19,0.006,0.0044,19,0.01,0.0212
Pang,Escherichia/Shigella,19,0.0059,0.0144,19,0.0114,0.0131
Pang,Faecalibacillus,19,0.0137,0.0273,19,0.0017,0.0023
Pang,Faecalibacterium,19,0.0287,0.0189,19,0.0862,0.067
Pang,Fusicatenibacter,19,0.0055,0.0056,19,0.0041,0.0042
Pang,Fusobacterium,19,0.0014,0.0037,19,0.0247,0.0741
Pang,Gemmiger,19,0.0129,0.0163,19,0.0092,0.0106
Pang,Holdemanella,19,0.0138,0.0212,19,0.0004,0.0016
Pang,Klebsiella,19,0.001,0.0042,19,0.0111,0.0195
Pang,Lachnospira,19,0.0323,0.0296,19,0.0309,0.0331
Pang,Lachnospiracea_incertae_sedis,19,0.014,0.0178,19,0.0064,0.0104
Pang,Mediterraneibacter,19,0.0111,0.0145,19,0.0013,0.0011
Pang,Megamonas,19,0.0056,0.0103,19,0.0383,0.071
Pang,Megasphaera,19,0.0061,0.0154,19,0.0003,0.0011
Pang,Parabacteroides,19,0.0067,0.0085,19,0.0094,0.0071
Pang,Parasutterella,19,0.0014,0.0029,19,0.0145,0.0189
Pang,Phascolarctobacterium,19,0.0183,0.0191,19,0.0037,0.0065
Pang,Phocaeicola,19,0.0843,0.1272,19,0.256,0.1486
Pang,Prevotella,19,0.286,0.2923,19,0.0859,0.1348
Pang,Prevotellamassilia,19,0.0064,0.01,19,0,0
Pang,Romboutsia,19,0.0062,0.0086,19,0.0036,0.005
Pang,Roseburia,19,0.0152,0.0125,19,0.0259,0.024
Pang,Ruminococcus,19,0.0148,0.0135,19,0.0173,0.0189
Pang,Streptococcus,19,0.0061,0.0093,19,0.0043,0.0119
Pang,Sutterella,19,0.0054,0.0069,19,0.0064,0.0112
Lnoue,[Eubacterium],6,0.47,0.26,6,0.19,0.23
Lnoue,[Ruminococcus],6,5.54,4.41,6,2.59,2.78
Lnoue,Akkermansia,6,2.57,6.22,6,7.96,5.53
Lnoue,Anaerostipes,6,0.03,0.05,6,0.4,0.62
Lnoue,Anaerotruncus,6,0.06,0.07,6,0.07,0.11
Lnoue,Bacteroides,6,18.64,18.19,6,30.32,8.21
Lnoue,Bifidobacterium,6,13.74,8.89,6,9.38,5.38
Lnoue,Blautia,6,14.21,10.02,6,3.34,4.5
Lnoue,Clostridium,6,1.83,1.96,6,1.44,1.64
Lnoue,Coprococcus,6,3.08,2.41,6,1.17,0.92
Lnoue,Desulfovibrio,6,0.02,0.04,6,0.05,0.13
Lnoue,Dialister,6,0.81,1.22,6,0.49,0.49
Lnoue,Dorea,6,1.07,0.9,6,1.26,1.72
Lnoue,Eggerthella,6,0.37,0.17,6,0.14,0.17
Lnoue,Faecalibacterium,6,3.25,1.61,6,9.78,6.75
Lnoue,Klebsiella,6,0.67,1.64,6,0.01,0.01
Lnoue,Lachnospira,6,0.13,0.23,6,0.26,0.41
Lnoue,Megasphaera,6,0.03,0.07,6,0.36,0.55
Lnoue,Oscillospira,6,0.41,0.36,6,1.36,1.64
Lnoue,Parabacteroides,6,1.17,1.47,6,1.46,1.92
Lnoue,Roseburia,6,2.01,3.84,6,4.68,4.92
Lnoue,Ruminococcus,6,2.29,2.43,6,2.94,1.79
Lnoue,Streptococcus,6,6.36,7.94,6,0.69,0.55
Lnoue,Sutterella,6,0.01,0.01,6,0.98,2.03
Lnoue,Turicibacter,6,0.01,0.02,6,0.09,0.12
Lnoue,Veillonella,6,3.58,2.75,6,4.28,5.5
Vernocchi,[Eubacterium],41,0.001376,0.002832,35,0.009332,0.040852
Vernocchi,[Prevotella],41,0.000227,0.000926,35,0.001282,0.007349
Vernocchi,[Ruminococcus],41,0.019667,0.037571,35,0.024147,0.066552
Vernocchi,02d06,41,1.63E-06,7.78E-06,35,0,0
Vernocchi,1-68,41,1.61E-05,6.71E-05,35,0.000479,0.002557
Vernocchi,5-7N15,41,0,0,35,0,0
Vernocchi,A17,41,0,0,35,1.02E-06,6.02E-06
Vernocchi,Acetobacterium,41,0,0,35,1.50E-06,8.89E-06
Vernocchi,Achromobacter,41,9.05E-06,2.93E-05,35,0,0
Vernocchi,Acidaminococcus,41,0.000721,0.004163,35,0.000273,0.000994
Vernocchi,Acinetobacter,41,4.37E-05,0.000108,35,0.00011,0.0002
Vernocchi,Actinobacillus,41,3.01E-05,7.74E-05,35,4.05E-06,1.40E-05
Vernocchi,Actinobaculum,41,1.00E-06,6.43E-06,35,0,0
Vernocchi,Actinomyces,41,0.000416,0.000965,35,0.001153,0.002434
Vernocchi,Actinotalea,41,0,0,35,0,0
